Nome,Link
Endless Runner Direção de arte para games,https://drive.google.com/file/d/1rhL4Qj15g_O5t2EuvXzysr_3zayWlmlQ/view?usp=sharing
Endless Runner splash art,https://drive.google.com/file/d/1VWeIAZDh5UOqMtMLvgwqgRjsax3N_yoV/view?usp=sharing
Engenharia de dados Conhecendo a área,https://drive.google.com/file/d/12EkoWuR33qvsxmNGXyD5Ma2jzhIpt8qD/view?usp=sharing
Engenharia de requisitos Da demanda ao gerenciamento,https://drive.google.com/file/d/1rLg0F_XtCnsKA7OF8eZQXorpf8kF7g8e/view?usp=sharing
Entity Framework Core Banco de dados de forma eficiente,https://drive.google.com/file/d/1DG4-zMJGpUnGjgUP0bUrqZEqBzWHBN5m/view?usp=sharing
Entity Framework Core parte 1 Mapeando um banco pré-existent,https://drive.google.com/file/d/1dxltLWn-RIsfF8TpJ7nhuinA8V2vRXXk/view?usp=sharing
Entity Framework Core parte 2 Mapeando um banco pré-existente,https://drive.google.com/file/d/1HOf4NCXp-B_S_R5oPCRsg579mKYhEqky/view?usp=sharing
Entity LinQ parte 1 Crie queries poderosas em C#,https://drive.google.com/file/d/1BCRukeNmEA-LiDpSAU_u1GMSuAo05bTe/view?usp=sharing
Entity LinQ parte 2 Store Procedures e consultas com o LinQPad,https://drive.google.com/file/d/1jveBcU8v5SFehaVFDvc_QtLkuQx8z0hI/view?usp=sharing
Entrega Contínua Confiabilidade e qualidade na implantação de software,https://drive.google.com/file/d/16s6flbkhO12cLahLgbf71FO8sTTTXt9q/view?usp=sharing
Entrega eficiente para seu e-commerce como escolher transportadores,https://drive.google.com/file/d/1Ey73Zht9lHUpcYPIM6p0aODfn3X5nTgc/view?usp=sharing
Escalando equipes ágeis como levar a agilidade adiante na organização,https://drive.google.com/file/d/1d67NJWP-YOcDMf-aEVyekBB9zs7i-qTX/view?usp=sharing
Escalando equipes ágeis como levar a agilidade adiante na organização,https://drive.google.com/file/d/167N-oZJP6zvPquSoP6l6BHYvoghDVlMI/view?usp=sharing
Esp32: Detector de presença com Bluetooth Low Energy,https://drive.google.com/file/d/1dZnAlRlmOPLdAN6iKvu_86aEQNbDhBfv/view?usp=sharing
Espanhol Candidate-se a vagas no exterior,https://drive.google.com/file/d/1lKMlkpByzRLLMQpR5K6CcRY-B7mxzldG/view?usp=sharing
Estatística com R Correlação e regressão,https://drive.google.com/file/d/1d8T6o8-6kr8S3yC8gBuyD9TF15eq7Pl2/view?usp=sharing
Estatística com R Frequências e medidas,https://drive.google.com/file/d/1x29CtN6luHJVph3bXdqYCtkncjnhS89V/view?usp=sharing
Estatística com R Introdução à modelagem,https://drive.google.com/file/d/1xL-oKHkar0G_BKBt9Am6qE7sIyT55c1T/view?usp=sharing
Estatística com R Probabilidade e amostragem,https://drive.google.com/file/d/1DwJxZp7l0eO21Joy1JtJ3NBzJRkh6Bpz/view?usp=sharing
Estatística com R Testes de hipóteses,https://drive.google.com/file/d/1Tbbk_O8aFBlWmCQJfuacQkrOEYOUN21B/view?usp=sharing
Estatística I: Entenda seus dados com R,https://drive.google.com/file/d/1aenoA1QXmB7atl-9aqGaeeu_z9uTew3B/view?usp=sharing
Estatística II: Aprofundando em hipóteses e correlações,https://drive.google.com/file/d/1tkLFN6NypWjkG1QO9ZQ2FhlQPflQbk1E/view?usp=sharing
Estatística parte 1 com python Frequências e Medidas,https://drive.google.com/file/d/1L1Xw6sG42czo2mjc_eFkAvoSJ7RMqFmy/view?usp=sharing
Estatística parte 2 com python Probabilidade e Amostragem,https://drive.google.com/file/d/1MfY3TAFZ9ndouBRNl3W32bkSiKqKkfY1/view?usp=sharing
Estatística parte 3 com python Testes de hipóteses,https://drive.google.com/file/d/1Xaf6GelvvaXXR466f50a-SlsuS2lmOn4/view?usp=sharing
Estatística parte 4 com python Correlação e Regressão,https://drive.google.com/file/d/1yPNPEedgkopdBo1Kwat7QpTs3E3ieg52/view?usp=sharing
Estratégia em Mídias Sociais Do básico ao avançado,https://drive.google.com/file/d/1w4F-xPm6DtPOjGhIwi1yKBMc8N_uVOTL/view?usp=sharing
Estratégias de Customer Success Foco no cliente,https://drive.google.com/file/d/1yfI3sEaQ-NqggMzFGue7z_tKSCxlx8nl/view?usp=sharing
Estratégias de marketing Lançamento de produto digital,https://drive.google.com/file/d/1yPZWxSbhd04wz64kudCLYtmL30F1AjBG/view?usp=sharing
Estresse parte 1 buscando qualidade de vida,https://drive.google.com/file/d/1eNzgPUhnxE6yOa0Y2aWgR0zY-qekfJvx/view?usp=sharing
Estresse parte 2 Equilibre seu estilo de vida,https://drive.google.com/file/d/1O0xVkTUXLI1AsNh-3TdjRsGRLCPT0Apo/view?usp=sharing
"Estrutura de dados Pilhas, filas e listas com Python",https://drive.google.com/file/d/1e4cfAYdtlHqAF2YDsdjdpNH4XkL9sfkC/view?usp=sharing
Estrutura de Dados: Computação na prática com Java,https://drive.google.com/file/d/1v6tYI4mhymVWhdR0BKfZQ6RBr11W7bzO/view?usp=sharing
ETL com Integration Services: Modelo de dados,https://drive.google.com/file/d/1geXCE1ka9h_y64085WXiHF17qlpHjZ_j/view?usp=sharing
ETL com Integration Services: Transformação de dados,https://drive.google.com/file/d/1QzUqGEa8ZWfSGQn7LpBfXbW_H3Fm1VQM/view?usp=sharing
Excel Criação de macros e automatização de tarefas,https://drive.google.com/file/d/16AUO8YEd_eoOSg3sdYRIG3YxUhgmb8Zo/view?usp=sharing
Excel Domine o editor de planilhas,https://drive.google.com/file/d/1U07ssBGSVCKCD_8RUN9luyKa81jNlYIY/view?usp=sharing
Excel Domine o editor de planilhas mais famoso do mundo (antigo),https://drive.google.com/file/d/1PXrHYzyzdYbxbfgR9dBOIDbtmOhCIiMe/view?usp=sharing
"Excel II: Tabelas dinâmicas, validação e mais funções",https://drive.google.com/file/d/1dYuPMSG41ilAWJF9JWHTWHVBmsi-hMrc/view?usp=sharing
Excel III: Avançando em funções e criando suas macros,https://drive.google.com/file/d/127Fnho__NJWgWOqmHT2j8ABrGg9A9NEq/view?usp=sharing
Excel Personalizando e automatizando tarefas com VBA,https://drive.google.com/file/d/1ZONB0JCEASSGXzE-xPT_NOB7zvui-Qcc/view?usp=sharing
Excel procv lógica booleana e busca por valores,https://drive.google.com/file/d/1d0axD6dC-hbNfmA9aXrjy7p_rSltKiZf/view?usp=sharing
Excel Simulação e análise de cenários,https://drive.google.com/file/d/1t4wifOn6-0BBSVGOXGe_fbWbJVJXsMJt/view?usp=sharing
Excel tabelas dinâmicas e dashboards,https://drive.google.com/file/d/1Pb0jmbbocZT8h6M3nuuVnVNQP0tqHMR0/view?usp=sharing
Excel VBA Automatize tarefas diárias mesmo não sendo programador,https://drive.google.com/file/d/1t8wHEyhszZRqejn4Lyts9sz6BZi-hN98/view?usp=sharing
Expressões regulares Capturando textos de forma mágica,https://drive.google.com/file/d/1FoCtdmcdvaGopda5_KjRb9Fv8TCAbT15/view?usp=sharing
Extreme Programming Metodologia de desenvolvimento ágil de software,https://drive.google.com/file/d/1H126Vfff6qXQybWeHUkyh54ERaKKBKS2/view?usp=sharing
Facebook ADS Crie anúncios que geram resultados,https://drive.google.com/file/d/1coooPtE9ZyJdF2pUbl5uqhLdBw56lHS2/view?usp=sharing
Facebook criação de imagens e anúncios,https://drive.google.com/file/d/1hOnjY9vvZKTsolukzqCGTbgjd2dPCv60/view?usp=sharing
Facebook Marketing Como impulsionar a sua marca criando uma Fanpage,https://drive.google.com/file/d/151j2ZnZ4d2cjRjZzNXvZLDw5xEid-UDt/view?usp=sharing
Feedback a arte de orientar e ser orientado com sentido,https://drive.google.com/file/d/1eNA9Aetv9K6Vt7KWoNyfKU9DG-JvZ24d/view?usp=sharing
Fetch API Consumindo uma API Rest com JavaScript,https://drive.google.com/file/d/1hmi__9wZFohwOCdC2TxHswN6y4wyaYqz/view?usp=sharing
Figma Componentes da interface,https://drive.google.com/file/d/1iBdgfNl8S0r01pLXRI7rZG_VEzPBO_9x/view?usp=sharing
Figma Design visual de um site mobile,https://drive.google.com/file/d/1sk7ilY3aNep6PIwajLlL8CAdYBexlTfG/view?usp=sharing
Figma Trabalhando na construção de um Design System,https://drive.google.com/file/d/1HbzsHK4PUqpVPJ_nspeR3-MC4FNPugji/view?usp=sharing
Figma: Refinando o visual da interface,https://drive.google.com/file/d/1B_4Fo5GzxZPFdThrmMz2e6Qn6KKxs_z_/view?usp=sharing
Final Cut Editando matéria jornalistica,https://drive.google.com/file/d/1Na6xR0BJYsSyIZpy7hKD4_N2LUOvJTzH/view?usp=sharing
Final Cut Introdução a Edição de Vídeos,https://drive.google.com/file/d/1FxUCK4FEsGW4-ro9XPuR19iMSQPAEIPJ/view?usp=sharing
Final Cut Pro X Introdução à edição de vídeo,https://drive.google.com/file/d/1st4UBqw2M69W8Px-VBkjv68THaG80R8L/view?usp=sharing
Final Cut Processos de colorização e tratamento de imagem,https://drive.google.com/file/d/1F9QrgupBLMkuF-x-7ZVzeEzE4nVLG6b6/view?usp=sharing
Firebase Authentication Integração com Apps Android,https://drive.google.com/file/d/1T8kILyx3MqESqtx5zkt_owOIpMWa5tTB/view?usp=sharing
Firebase com Android Armazene imagens com o Cloud Storage,https://drive.google.com/file/d/1fBMvkemiGZ_03YhuxIMZlQgx4wfPnMd6/view?usp=sharing
Firebase com Android Push notification no Cloud Messaging,https://drive.google.com/file/d/1sW_E4nWHNguMUgEZAqlBFm3V9Y02aF6O/view?usp=sharing
Firebase com Android Salve os dados NoSQL no Firestore,https://drive.google.com/file/d/1re_4g6vamaIIFxXwWi-3MPFXCjgTR5Zc/view?usp=sharing
Flask parte 1 Crie uma webapp com Python 3,https://drive.google.com/file/d/16cLTMTHAfG2tFlHzDQhoEIFdNw20rCp3/view?usp=sharing
Flask parte 2: Avançando no desenvolvimento web,https://drive.google.com/file/d/1JwC7HOLl94blLVOI56YC4Z_61dmSpXXi/view?usp=sharing
Flawless Execution parte 1 Introdução ao Framework de Gestão,https://drive.google.com/file/d/1VAgYL_OzFNkYiXUBds02sVYDZIcN9d5L/view?usp=sharing
Flawless Execution parte 2 Framework de Gestão,https://drive.google.com/file/d/12n3_OevO00xJTH5hRhWrTJl8ITSFIwxE/view?usp=sharing
Flexbox Posicione elementos na tela,https://drive.google.com/file/d/1EfcgIR8fO_JhSoQ388VCz9aU1bx8VAzH/view?usp=sharing
Flutter com web API integrando sua app mobile,https://drive.google.com/file/d/1SWTrDX8X-r-IWGx1_h8EbcxSxd87ZvHk/view?usp=sharing
Flutter Crie e valide formulários para aumentar conversões,https://drive.google.com/file/d/17pvX4F-DzOOAPoL6EB6Mtom6dYedjIbs/view?usp=sharing
Flutter Desenvolva o layout para uma aplicação,https://drive.google.com/file/d/18DUk-auFsm21U-AHdIweWE6hHoq04mZw/view?usp=sharing
Flutter Gerenciamento de Estados com Provider,https://drive.google.com/file/d/1RfV3mwahtSjmYAc9x-m-sBr4EDuF-WKC/view?usp=sharing
Flutter i18n Abordagens de internacionalização,https://drive.google.com/file/d/1F25w4Yl9X-lXlE-1uTzbhthFqQI7vqec/view?usp=sharing
Flutter Streams de programação reativa com BLoC,https://drive.google.com/file/d/1nZf2s8QKb7X50wX9dKhFpyr9-6QupRLL/view?usp=sharing
Foco: Trazendo mais resultados para o dia a dia,https://drive.google.com/file/d/1MugfB3VeVjn9roMm1o9Fz2AgEwQlLMvO/view?usp=sharing
Formulários no Django 2 criando e validando dados,https://drive.google.com/file/d/1dvNjVDZpcVKbgtDYFYxLRIWQnFTOjoI9/view?usp=sharing
Fotografia Descobrindo linguagem fotográfica,https://drive.google.com/file/d/1vMpryLdocbnMMcshCAokmpeaT4ttPtbi/view?usp=sharing
Fotografia filtros e recursos de fotos no celular,https://drive.google.com/file/d/1j2R0kUQP4HKnJ5tRwuURcCbWfgQfPyRu/view?usp=sharing
Fotografia introdução a composição,https://drive.google.com/file/d/1GhT9nggbz64c-x1xRydz3Qxx-69f5StQ/view?usp=sharing
Fotografia: Técnicas criativas e edição para celular,https://drive.google.com/file/d/1cMV4pGpMym61W6KcqEIOTNsDrCuXEeGU/view?usp=sharing
Framer Criando protótipos de alta fidelidade para aplicativos,https://drive.google.com/file/d/11451TtvvkY1wymSpAZhVHQsKr4dhS9zD/view?usp=sharing
Framer Trabalhando com UI Motion e microinterações,https://drive.google.com/file/d/1UzoEKLThBJk1_D9x_1rlgcZL9Xan-pu6/view?usp=sharing
Freelancer parte 1 Estruture seu negócio,https://drive.google.com/file/d/1DHzUIVZPuqYhBGUoV7e5B_UbkCEfjPbi/view?usp=sharing
Freelancer parte 2 Profissionalize seu negócio,https://drive.google.com/file/d/1KSg6q8NuZ3_H7tCuS2DB47m-ET9v6bPZ/view?usp=sharing
Front-end Projeto de conclusão,https://drive.google.com/file/d/1eITLlUtXqwB8FNeYxG-7PRQDbLolj328/view?usp=sharing
Front-end UI Efeito paralaxe e carrossel,https://drive.google.com/file/d/1v6_nqvY3BwH1AsYCDtAm6iNmuznLGVDh/view?usp=sharing
Funções com Excel operações matemáticas e filtros,https://drive.google.com/file/d/1BuNeH67p2ntfubQ0Oiy8PSqPKi2gE65i/view?usp=sharing
Fundamentos da cor sistemas básicos e paletas,https://drive.google.com/file/d/1kkGF6SLyffpHdbezyPXbMb0WUUXjUErN/view?usp=sharing
Fundamentos da Desprojetização Manifesto NoProjects,https://drive.google.com/file/d/1-zeRXuV7MHmPSllzBihN1wKp6tqWurzI/view?usp=sharing
Fundamentos da Ilustração Desenhando com Referência,https://drive.google.com/file/d/13VoUjIg96jqfucVkx4nL9kVAphDydUae/view?usp=sharing
Fundamentos de Agilidade seus primeiros passos para a transformação ágil,https://drive.google.com/file/d/1ns3NUduEx9tL_QQsQEZ9oyITRyKPpSNS/view?usp=sharing
Fundamentos de desenho Acabamento e finalização,https://drive.google.com/file/d/163AllkepaTiJq5QdYpPIlaYW_PnbgVXm/view?usp=sharing
Fundamentos de Flutter Crie o seu primeiro App,https://drive.google.com/file/d/1v6Os4OKV0Yv73DZfMaCS9lH97mpTyVYm/view?usp=sharing
Fundamentos de Perspectiva distorções visuais,https://drive.google.com/file/d/14HrQ1DI8GNFI_-TbLUPsqOQI-fT1B7EO/view?usp=sharing
Fundamentos de pixel art Criando um avatar,https://drive.google.com/file/d/1M6r2am-FO8xE0eCs1kOeypydC6VBkemx/view?usp=sharing
Fundamentos de SEO Primeiros passos para ranquear seu site na Busca Orgânica,https://drive.google.com/file/d/1F3c7SnB_rsp4KfwbjChfOoktkYVEE4cK/view?usp=sharing
Fundamentos de UX Entenda a experiência de usuário,https://drive.google.com/file/d/1JdGwfCKqS1IiR1jIX_QSsG4fddaTOTYX/view?usp=sharing
Fundamentos Desenho Esboço e composição de imagens,https://drive.google.com/file/d/1dZvXjpHCPWc8yoVreVkK9UfiW4I2aCFa/view?usp=sharing
Fundamentos do Storytelling Visão de negócios e desenvolvimento pessoal,https://drive.google.com/file/d/1C_X41dAcaFywTwAetHMGaRus1cm1bd6b/view?usp=sharing
Fundamentos para gestão de contratos: Dicas e cuidados gerais,https://drive.google.com/file/d/1FWwuIMEskN6PJQyPERA6v6Q6tIR1nU6z/view?usp=sharing
Fundamentos Quality Assurance TestPlan e boas práticas,https://drive.google.com/file/d/1cyqNB3ijeLG0WNKLCVcLsuzcqU1DUPak/view?usp=sharing
Game Design Fundamentos e criação do GDD,https://drive.google.com/file/d/13EsWfy-eB6CpVU8NiiJPYvS4FnZ8Nrgt/view?usp=sharing
GeoPandas Parte 1 Trabalhando com dados Geoespaciais,https://drive.google.com/file/d/1kCLTmuoi2foY4ImUQiuEyiiOmNnycar2/view?usp=sharing
GeoPandas Parte 2: Visualização com mapas interativos,https://drive.google.com/file/d/1LDGXGqDpE37aGB1qpSGBOe3vyFsrYJC4/view?usp=sharing
Gerenciamento de Conflitos Técnicas Fundamentais,https://drive.google.com/file/d/18DhttFbKUxmbyPo9uz5fx-5Ppdj0a5Xn/view?usp=sharing
Gerenciamento de estresse Otimize sua liderança,https://drive.google.com/file/d/1oxBLTwfM2T79hLERowg02gjY7WzZ4nFX/view?usp=sharing
Gerenciamento de Inovação Organizacional parte 1 Fundamentos Essenciais,https://drive.google.com/file/d/1MGe9SEnQ2dwwHB8i6UxhxQT_zQIZ3_DC/view?usp=sharing
Gerenciamento de Inovação Organizacional parte 2 Aplicações Práticas,https://drive.google.com/file/d/1B6QSZyL1Qr5JV_lVWYOiulthOciLxrxJ/view?usp=sharing
Gerenciamento de qualidade de software parte 1 O documento MDS,https://drive.google.com/file/d/1t9PQ3pDA3EVs6SXZZmoYJzZlX-NMMT0u/view?usp=sharing
Gestalt aplicando princípios em um layout Photoshop,https://drive.google.com/file/d/1CWgMdWWzdxDrx1JuX1CP0mM8SeRPQcW-/view?usp=sharing
Gestão Ágil Liderando a mudança em um ambiente de agilidade,https://drive.google.com/file/d/1rtpisOJHZt0yFOWwbOvYkSLO4zxB3g6o/view?usp=sharing
"Gestão de fornecedores Mobilização, acompanhamento e desmobilização",https://drive.google.com/file/d/114AdUrhGhdpak6iL8Mhtbl9xXNclagLf/view?usp=sharing
Gestão de fornecedores Seleção e contratação,https://drive.google.com/file/d/122jbQDcgr7N9VrF7_5DnIgbRgXUV6ZYq/view?usp=sharing
Gestão de Pessoas 4.0 parte 2 Avaliando as Mudanças da Transformação Digital,https://drive.google.com/file/d/1C1puENmVJcaDRdgybqTZeVEN31Y42pgH/view?usp=sharing
Gestão de Pessoas 4.0 parte1 Entendendo as Mudanças da Transformação Digital,https://drive.google.com/file/d/1VmuLX_pW7Lmw7KQLDzKl6fGsI70eIGOp/view?usp=sharing
Gestão de produtos digitais Priorização,https://drive.google.com/file/d/1H693wYc_ulW5KU9JZcVOZIXcKG_SlDgn/view?usp=sharing
Gestão de produtos digitais Validação,https://drive.google.com/file/d/1sP1TMjm8foPV85uTeHI6IO51uDL2aO4_/view?usp=sharing
Gestão de produtos digitais: Aceleração,https://drive.google.com/file/d/1g1dD1YL6RfF_gJ3_1oxlIJENuUNCWPFr/view?usp=sharing
Gestão de produtos digitais: Product Discovery,https://drive.google.com/file/d/1uhzaT6AWfGxqZ_sOxZmEjFG-t90Y9bRq/view?usp=sharing
Gestão de produtos digitais: Produto vs. Projeto,https://drive.google.com/file/d/12UqWNZkdWgxkXYfJG-Giy0ZCrb7iuigQ/view?usp=sharing
GIMP e Inkscape Criando composições para mídias sociais,https://drive.google.com/file/d/17NvUD-Qr43FFvISjaJw0zmHMvfRKnBw4/view?usp=sharing
GIMP e Inkscape Criando peças para uma identidade visual,https://drive.google.com/file/d/1MS-fRptYdSUB63MiHqCs5z1U5RoJQ6LX/view?usp=sharing
GIMP Edição e tratamento avançado de imagens,https://drive.google.com/file/d/15e6UYSGXWMSt4fg9O0hWsKa_WIZwdiPz/view?usp=sharing
GIMP Edição e tratamento de imagens,https://drive.google.com/file/d/1TBjAf_YJszghP0kEN2-TdOszbLVT633o/view?usp=sharing
GIMP Edição e tratamento de imagens para identidade visual,https://drive.google.com/file/d/1pHPpdzNQyNghnZJ5Ks20-MWExX0iFXv4/view?usp=sharing
Git e Github Controle e compartilhe seu código,https://drive.google.com/file/d/1_xcWquNtgeJ-crmy55IAcDkvL3iinH3o/view?usp=sharing
"Git e Github Estratégias de ramificação, Conflitos e Pull Requests",https://drive.google.com/file/d/1sc8efhgj-peLikKNv9dblXj69OmIsQr4/view?usp=sharing
Gitlab CI Pipeline de Integração continua com Docker,https://drive.google.com/file/d/1SUBbtaNoy3KiF5ZKC2ZcTFwBb9buiPfw/view?usp=sharing
Go Fundamentos de uma aplicação web,https://drive.google.com/file/d/18vXwHdV4GF0RVoMC24sPQXkOOdjr9m_O/view?usp=sharing
Go Orientação a Objetos,https://drive.google.com/file/d/1TpsQh8vJlV1gfn1xavJtvyAiBYbsA6Kx/view?usp=sharing
Go: Iniciando com a linguagem do Google,https://drive.google.com/file/d/1PtHS2iOsxK02co9HOI-6uKpRZ-wHZR4u/view?usp=sharing
Google Ads crie suas primeiras campanhas,https://drive.google.com/file/d/1Kf7SyAAMg61-nXvrhDtCsDTuIVbCj6Fe/view?usp=sharing
"Google Analytics parte 2 Dimensões e métricas, e-commerce e eventos",https://drive.google.com/file/d/1qVesjYrkzPU91Nb4LNdNKAFrRZsfK-81/view?usp=sharing
"Google Assistant Componentes, diálogos com contextos e ações",https://drive.google.com/file/d/1fECEnUl8W0fijX4Uz73io6KQWc1R6fIO/view?usp=sharing
Google Cloud Associate Engineer Simulado comentado,https://drive.google.com/file/d/1jGQ4TU2BJmZ1R1N934SXOMPLK-zrXBQ2/view?usp=sharing
Google Cloud Compute Engine Escalabilidade e alta disponibilidade de uma aplicação,https://drive.google.com/file/d/1WwT8b4Go7WUkBokiBJXw3weWaEWxIeQy/view?usp=sharing
Google Cloud Deploy de uma aplicação em Spring MVC,https://drive.google.com/file/d/1_0BdFKzdKpnAflvHs8UNuYZMVWvqRGL-/view?usp=sharing
Google Cloud Endpoints Integrando a API,https://drive.google.com/file/d/1PniV5OgtNafFMfX-pLQCChJY4R25ET9n/view?usp=sharing
Google Cloud Functions Código Serverless,https://drive.google.com/file/d/1oINlrWL6cpTTYTuWrNKSL0FYP6wK_H-T/view?usp=sharing
Google Cloud Serverless Crie aplicações robustas e escaláveis,https://drive.google.com/file/d/1YJyKYfNzoAEJGKRIChlm01CobDpKJgkL/view?usp=sharing
Google Cloud Storage Armazenamento de objetos na Google Cloud,https://drive.google.com/file/d/1S6NyX7YYu012vgNs8uy9g03HljndEYxS/view?usp=sharing
Google Data Studio Acessando o MySQL,https://drive.google.com/file/d/1IDpncHHyDmcBv2hpxkMWj-DK5QLv9_Ni/view?usp=sharing
Google Data Studio Filtros e funções,https://drive.google.com/file/d/1XkcU3zdnu24eqTvhOVhJo-Tsc7fEeOjr/view?usp=sharing
Google Data Studio Introdução à ferramenta,https://drive.google.com/file/d/1rG0Tm6tx5YOM9LxrXw_DRRgcwlg9swWm/view?usp=sharing
Governança de TI Gestão de demandas de serviços,https://drive.google.com/file/d/1hxkcrt6zZulguCNUkqlcijw0xvCuIt5c/view?usp=sharing
Grafana e Telegraf Monitoramento em tempo real,https://drive.google.com/file/d/1HACWDesVlPwc6XBKusRIQ0p45Zibycs4/view?usp=sharing
Gráficos na web parte 1: Criando e customizando gráficos,https://drive.google.com/file/d/1HulamhCaI_TEMCwtgPgtEqXRzcC998XY/view?usp=sharing
Gráficos na web parte 2: Colunas e barras,https://drive.google.com/file/d/1ACgeCUV4n651tMhER4BXuTQzOfMG1U03/view?usp=sharing
Gráficos na web parte 3 trabalhando com mais tipos e fontes de dados,https://drive.google.com/file/d/1mubU4PfQFz5CbOpP7RXF_22ez2n_usnY/view?usp=sharing
